image_id,class_id,region_id,roi_bbox,defect_bbox,centroid,area,linearity,solidity,extent,aspect_ratio,defect_subtype,background_type,suitability_score,matching_score,continuity_score,stability_score,recommendation,prompt,roi_image_path,roi_mask_path,hint_path,negative_prompt
21ef20784.jpg,1,0,"(1333, 60, 1391, 256)","(1333, 60, 1391, 256)","(1368.1438996579247, 184.02348916761687)",4385,0.9571504345456544,0.6382823871906841,0.3857318789584799,4.83088599924771,irregular,vertical_stripe,0.5510895285010338,0.5,0.4460468798875808,0.8363773226737976,acceptable,"an irregular defect with complex boundaries on vertical striped metal surface with directional texture (clean condition), steel defect class 1",/content/drive/MyDrive/data/Severstal/roi_patches/images/21ef20784.jpg_class1_region0.png,/content/drive/MyDrive/data/Severstal/roi_patches/masks/21ef20784.jpg_class1_region0.png,/content/drive/MyDrive/data/Severstal/controlnet_dataset_v4/hints/21ef20784.jpg_class1_region0_hint.png,"blurry, low quality, artifacts, noise, distorted, warped, unrealistic, oversaturated, cartoon, painting, text, watermark, logo"
51d092947.jpg,1,0,"(725, 108, 750, 233)","(725, 108, 750, 233)","(738.940366972477, 175.69816513761467)",2180,0.9698273023513876,0.9094701710471422,0.6976,5.7569562569986665,linear_scratch,horizontal_stripe,0.924171053171158,1.0,0.9055064082145692,0.7625956535339355,suitable,"a high-linearity elongated scratch on horizontal striped metal surface with directional texture (standard condition), steel defect class 1",/content/drive/MyDrive/data/Severstal/roi_patches/images/51d092947.jpg_class1_region0.png,/content/drive/MyDrive/data/Severstal/roi_patches/masks/51d092947.jpg_class1_region0.png,/content/drive/MyDrive/data/Severstal/controlnet_dataset_v4/hints/51d092947.jpg_class1_region0_hint.png,"blurry, low quality, artifacts, noise, distorted, warped, unrealistic, oversaturated, cartoon, painting, text, watermark, logo"
b7871011a.jpg,1,0,"(1383, 2, 1414, 185)","(1383, 2, 1414, 185)","(1399.1696451696453, 90.58249158249158)",3861,0.9842261915702863,0.9190668888359914,0.6805922792173453,7.962175005132368,linear_scratch,smooth,0.7078964549303055,0.7,0.8747052013874054,0.4774244725704193,suitable,"a high-linearity elongated scratch on smooth metal surface with uniform texture, steel defect class 1",/content/drive/MyDrive/data/Severstal/roi_patches/images/b7871011a.jpg_class1_region0.png,/content/drive/MyDrive/data/Severstal/roi_patches/masks/b7871011a.jpg_class1_region0.png,/content/drive/MyDrive/data/Severstal/controlnet_dataset_v4/hints/b7871011a.jpg_class1_region0_hint.png,"blurry, low quality, artifacts, noise, distorted, warped, unrealistic, oversaturated, cartoon, painting, text, watermark, logo"
9d57d9095.jpg,1,0,"(153, 0, 173, 84)","(153, 0, 173, 84)","(164.603738317757, 41.37850467289719)",1070,0.9722226851861518,0.7328767123287672,0.6369047619047619,6.000050000729408,linear_scratch,vertical_stripe,0.947674008011818,1.0,0.9328243196010588,0.8391335606575012,suitable,"a high-linearity elongated scratch on vertical striped metal surface with directional texture (clean condition), steel defect class 1",/content/drive/MyDrive/data/Severstal/roi_patches/images/9d57d9095.jpg_class1_region0.png,/content/drive/MyDrive/data/Severstal/roi_patches/masks/9d57d9095.jpg_class1_region0.png,/content/drive/MyDrive/data/Severstal/controlnet_dataset_v4/hints/9d57d9095.jpg_class1_region0_hint.png,"blurry, low quality, artifacts, noise, distorted, warped, unrealistic, oversaturated, cartoon, painting, text, watermark, logo"
fea4c4feb.jpg,1,1,"(1361, 145, 1385, 171)","(1361, 145, 1385, 171)","(1373.3246492985973, 159.1122244488978)",499,0.1694449865060426,0.97270955165692,0.7996794871794872,1.0972757920074434,compact_blob,complex_pattern,0.6981461006402968,0.6,0.872682636976242,0.6817065477371216,acceptable,"a solid compact defect spot on complex patterned metal surface with multi-directional texture (standard condition), steel defect class 1",/content/drive/MyDrive/data/Severstal/roi_patches/images/fea4c4feb.jpg_class1_region1.png,/content/drive/MyDrive/data/Severstal/roi_patches/masks/fea4c4feb.jpg_class1_region1.png,/content/drive/MyDrive/data/Severstal/controlnet_dataset_v4/hints/fea4c4feb.jpg_class1_region1_hint.png,"blurry, low quality, artifacts, noise, distorted, warped, unrealistic, oversaturated, cartoon, painting, text, watermark, logo"
b66e31dfb.jpg,1,0,"(679, 47, 719, 96)","(679, 47, 719, 96)","(699.0405083399523, 67.98332009531374)",1259,0.5033650220767537,0.9305247597930524,0.6423469387755102,1.4189965782484697,compact_blob,horizontal_stripe,0.5694179409742355,0.5,0.5540540993213654,0.7660085558891296,acceptable,"a solid compact defect spot on horizontal striped metal surface with directional texture (normal condition), steel defect class 1",/content/drive/MyDrive/data/Severstal/roi_patches/images/b66e31dfb.jpg_class1_region0.png,/content/drive/MyDrive/data/Severstal/roi_patches/masks/b66e31dfb.jpg_class1_region0.png,/content/drive/MyDrive/data/Severstal/controlnet_dataset_v4/hints/b66e31dfb.jpg_class1_region0_hint.png,"blurry, low quality, artifacts, noise, distorted, warped, unrealistic, oversaturated, cartoon, painting, text, watermark, logo"
b08d40600.jpg,1,0,"(78, 0, 109, 26)","(78, 0, 109, 26)","(92.63394342762064, 12.618968386023294)",601,0.5211743410819804,0.9405320813771518,0.7456575682382134,1.445144560371212,compact_blob,smooth,0.9218455123901368,1.0,0.9023068904876708,0.7557672262191772,suitable,"a solid compact defect spot on smooth metal surface with uniform texture (standard condition), steel defect class 1",/content/drive/MyDrive/data/Severstal/roi_patches/images/b08d40600.jpg_class1_region0.png,/content/drive/MyDrive/data/Severstal/roi_patches/masks/b08d40600.jpg_class1_region0.png,/content/drive/MyDrive/data/Severstal/controlnet_dataset_v4/hints/b08d40600.jpg_class1_region0_hint.png,"blurry, low quality, artifacts, noise, distorted, warped, unrealistic, oversaturated, cartoon, painting, text, watermark, logo"
d1e1bf13e.jpg,1,10,"(1398, 119, 1436, 165)","(1398, 119, 1436, 165)","(1415.389240506329, 140.06962025316454)",1264,0.4182987789622646,0.9546827794561934,0.7231121281464531,1.3111428539620136,compact_blob,textured,0.6315334072709083,0.7,0.6051113575696945,0.5,acceptable,"a solid compact defect spot on textured metal surface with grainy texture, steel defect class 1",/content/drive/MyDrive/data/Severstal/roi_patches/images/d1e1bf13e.jpg_class1_region10.png,/content/drive/MyDrive/data/Severstal/roi_patches/masks/d1e1bf13e.jpg_class1_region10.png,/content/drive/MyDrive/data/Severstal/controlnet_dataset_v4/hints/d1e1bf13e.jpg_class1_region10_hint.png,"blurry, low quality, artifacts, noise, distorted, warped, unrealistic, oversaturated, cartoon, painting, text, watermark, logo"
0aafd7471.jpg,1,1,"(1469, 186, 1482, 215)","(1469, 186, 1482, 215)","(1475.156351791531, 199.23127035830618)",307,0.7493728372583247,0.9684542586750788,0.8143236074270557,1.9974960591848088,compact_blob,vertical_stripe,0.5868532621860505,0.5,0.6006766438484192,0.7832513451576233,acceptable,"a solid compact defect spot on vertical striped metal surface with directional texture (standard condition), steel defect class 1",/content/drive/MyDrive/data/Severstal/roi_patches/images/0aafd7471.jpg_class1_region1.png,/content/drive/MyDrive/data/Severstal/roi_patches/masks/0aafd7471.jpg_class1_region1.png,/content/drive/MyDrive/data/Severstal/controlnet_dataset_v4/hints/0aafd7471.jpg_class1_region1_hint.png,"blurry, low quality, artifacts, noise, distorted, warped, unrealistic, oversaturated, cartoon, painting, text, watermark, logo"
fb352c185.jpg,1,0,"(1484, 71, 1498, 98)","(1484, 71, 1498, 98)","(1490.7710437710439, 84.0976430976431)",297,0.7541980747895967,0.945859872611465,0.7857142857142857,2.017006788739613,general,complex_pattern,0.7529935109615326,0.7,0.8787418961524963,0.6968547105789185,suitable,"a general surface defect on complex patterned metal surface with multi-directional texture (normal condition), steel defect class 1",/content/drive/MyDrive/data/Severstal/roi_patches/images/fb352c185.jpg_class1_region0.png,/content/drive/MyDrive/data/Severstal/roi_patches/masks/fb352c185.jpg_class1_region0.png,/content/drive/MyDrive/data/Severstal/controlnet_dataset_v4/hints/fb352c185.jpg_class1_region0_hint.png,"blurry, low quality, artifacts, noise, distorted, warped, unrealistic, oversaturated, cartoon, painting, text, watermark, logo"
deff23782.jpg,1,2,"(342, 177, 403, 213)","(342, 177, 403, 213)","(377.6675213675214, 194.45213675213674)",1170,0.7945814362978484,0.7748344370860927,0.5327868852459017,2.2063792060588074,general,horizontal_stripe,0.776679100394249,0.7,0.917702442407608,0.7568418383598328,suitable,"a general surface defect on horizontal striped metal surface with directional texture (normal condition), steel defect class 1",/content/drive/MyDrive/data/Severstal/roi_patches/images/deff23782.jpg_class1_region2.png,/content/drive/MyDrive/data/Severstal/roi_patches/masks/deff23782.jpg_class1_region2.png,/content/drive/MyDrive/data/Severstal/controlnet_dataset_v4/hints/deff23782.jpg_class1_region2_hint.png,"blurry, low quality, artifacts, noise, distorted, warped, unrealistic, oversaturated, cartoon, painting, text, watermark, logo"
d1e1bf13e.jpg,1,0,"(1520, 5, 1558, 79)","(1520, 5, 1558, 79)","(1540.4094594594594, 42.63108108108108)",1480,0.8578128914688806,0.7312252964426877,0.5263157894736842,2.651977827226106,general,smooth,0.7605001109838485,0.7,0.8970907986164093,0.7068643569946289,suitable,"a general surface defect on smooth metal surface with uniform texture (standard condition), steel defect class 1",/content/drive/MyDrive/data/Severstal/roi_patches/images/d1e1bf13e.jpg_class1_region0.png,/content/drive/MyDrive/data/Severstal/roi_patches/masks/d1e1bf13e.jpg_class1_region0.png,/content/drive/MyDrive/data/Severstal/controlnet_dataset_v4/hints/d1e1bf13e.jpg_class1_region0_hint.png,"blurry, low quality, artifacts, noise, distorted, warped, unrealistic, oversaturated, cartoon, painting, text, watermark, logo"
d1e1bf13e.jpg,1,6,"(1447, 113, 1502, 162)","(1447, 113, 1502, 162)","(1467.8752176436449, 136.52582704585026)",1723,0.3118556235643074,0.8021415270018621,0.6393320964749536,1.2054805773306068,general,textured,0.6546952790021896,0.7,0.6823175966739654,0.5,acceptable,"a general surface defect on textured metal surface with grainy texture, steel defect class 1",/content/drive/MyDrive/data/Severstal/roi_patches/images/d1e1bf13e.jpg_class1_region6.png,/content/drive/MyDrive/data/Severstal/roi_patches/masks/d1e1bf13e.jpg_class1_region6.png,/content/drive/MyDrive/data/Severstal/controlnet_dataset_v4/hints/d1e1bf13e.jpg_class1_region6_hint.png,"blurry, low quality, artifacts, noise, distorted, warped, unrealistic, oversaturated, cartoon, painting, text, watermark, logo"
627b98bc7.jpg,1,2,"(160, 133, 194, 256)","(160, 133, 194, 256)","(175.14455782312925, 193.78528911564626)",2352,0.957523568504217,0.77140045916694,0.5624103299856528,4.85205804906867,general,vertical_stripe,0.7901915061473846,0.7,0.917915141582489,0.8240848183631897,suitable,"a general surface defect on vertical striped metal surface with directional texture (well-maintained condition), steel defect class 1",/content/drive/MyDrive/data/Severstal/roi_patches/images/627b98bc7.jpg_class1_region2.png,/content/drive/MyDrive/data/Severstal/roi_patches/masks/627b98bc7.jpg_class1_region2.png,/content/drive/MyDrive/data/Severstal/controlnet_dataset_v4/hints/627b98bc7.jpg_class1_region2_hint.png,"blurry, low quality, artifacts, noise, distorted, warped, unrealistic, oversaturated, cartoon, painting, text, watermark, logo"
b0038b54c.jpg,1,1,"(510, 81, 690, 251)","(510, 81, 690, 251)","(620.06628113879, 182.0832740213523)",11240,0.6482997512633248,0.561859535116221,0.3673202614379085,1.68621777200809,irregular,complex_pattern,0.833244181573391,1.0,0.7487258940935134,0.5431320667266846,suitable,"an irregular defect with complex boundaries on complex patterned metal surface with multi-directional texture, steel defect class 1",/content/drive/MyDrive/data/Severstal/roi_patches/images/b0038b54c.jpg_class1_region1.png,/content/drive/MyDrive/data/Severstal/roi_patches/masks/b0038b54c.jpg_class1_region1.png,/content/drive/MyDrive/data/Severstal/controlnet_dataset_v4/hints/b0038b54c.jpg_class1_region1_hint.png,"blurry, low quality, artifacts, noise, distorted, warped, unrealistic, oversaturated, cartoon, painting, text, watermark, logo"
896d1ac05.jpg,1,0,"(864, 2, 909, 97)","(864, 2, 909, 97)","(876.6710691823899, 55.39559748427673)",1590,0.927734626740249,0.5682630450321658,0.3719298245614035,3.71993091907332,irregular,vertical_stripe,0.544892535507679,0.5,0.4891337484121322,0.7407620549201965,acceptable,"an irregular defect with complex boundaries on vertical striped metal surface with directional texture (standard condition), steel defect class 1",/content/drive/MyDrive/data/Severstal/roi_patches/images/896d1ac05.jpg_class1_region0.png,/content/drive/MyDrive/data/Severstal/roi_patches/masks/896d1ac05.jpg_class1_region0.png,/content/drive/MyDrive/data/Severstal/controlnet_dataset_v4/hints/896d1ac05.jpg_class1_region0_hint.png,"blurry, low quality, artifacts, noise, distorted, warped, unrealistic, oversaturated, cartoon, painting, text, watermark, logo"
f8f3a1eb2.jpg,1,0,"(693, 107, 714, 195)","(693, 107, 714, 195)","(703.0488006617039, 149.575682382134)",1209,0.964178232895788,0.8017241379310345,0.6542207792207793,5.283558216237707,linear_scratch,horizontal_stripe,0.8652021378278733,1.0,0.7235913574695587,0.7406236529350281,suitable,"a high-linearity elongated scratch on horizontal striped metal surface with directional texture (standard condition), steel defect class 1",/content/drive/MyDrive/data/Severstal/roi_patches/images/f8f3a1eb2.jpg_class1_region0.png,/content/drive/MyDrive/data/Severstal/roi_patches/masks/f8f3a1eb2.jpg_class1_region0.png,/content/drive/MyDrive/data/Severstal/controlnet_dataset_v4/hints/f8f3a1eb2.jpg_class1_region0_hint.png,"blurry, low quality, artifacts, noise, distorted, warped, unrealistic, oversaturated, cartoon, painting, text, watermark, logo"
f618df512.jpg,1,0,"(1523, 0, 1550, 154)","(1523, 0, 1550, 154)","(1538.9159513590844, 76.78576537911302)",2796,0.9787158376048262,0.7262337662337662,0.6724386724386724,6.854435878411187,linear_scratch,smooth,0.6906843173503875,0.7,0.8382539510726928,0.4460406601428985,acceptable,"a high-linearity elongated scratch on smooth metal surface with uniform texture, steel defect class 1",/content/drive/MyDrive/data/Severstal/roi_patches/images/f618df512.jpg_class1_region0.png,/content/drive/MyDrive/data/Severstal/roi_patches/masks/f618df512.jpg_class1_region0.png,/content/drive/MyDrive/data/Severstal/controlnet_dataset_v4/hints/f618df512.jpg_class1_region0_hint.png,"blurry, low quality, artifacts, noise, distorted, warped, unrealistic, oversaturated, cartoon, painting, text, watermark, logo"
c22accc84.jpg,1,0,"(1300, 0, 1329, 256)","(1300, 0, 1329, 256)","(1312.450980392157, 109.88795518207283)",4284,0.9944725876934344,0.8496628322094407,0.5770474137931034,13.450519840433511,linear_scratch,vertical_stripe,0.9284375834465026,1.0,0.9129361867904664,0.772783637046814,suitable,"a high-linearity elongated scratch on vertical striped metal surface with directional texture (standard condition), steel defect class 1",/content/drive/MyDrive/data/Severstal/roi_patches/images/c22accc84.jpg_class1_region0.png,/content/drive/MyDrive/data/Severstal/roi_patches/masks/c22accc84.jpg_class1_region0.png,/content/drive/MyDrive/data/Severstal/controlnet_dataset_v4/hints/c22accc84.jpg_class1_region0_hint.png,"blurry, low quality, artifacts, noise, distorted, warped, unrealistic, oversaturated, cartoon, painting, text, watermark, logo"
c22accc84.jpg,1,1,"(1389, 0, 1425, 43)","(1389, 0, 1425, 43)","(1408.597014925373, 19.35167910447761)",1072,0.3315940573943227,0.945326278659612,0.6925064599483204,1.2231503636994587,compact_blob,complex_pattern,0.6981079775094986,0.6,0.8720629870891571,0.6824454069137573,acceptable,"a solid compact defect spot on complex patterned metal surface with multi-directional texture (standard condition), steel defect class 1",/content/drive/MyDrive/data/Severstal/roi_patches/images/c22accc84.jpg_class1_region1.png,/content/drive/MyDrive/data/Severstal/roi_patches/masks/c22accc84.jpg_class1_region1.png,/content/drive/MyDrive/data/Severstal/controlnet_dataset_v4/hints/c22accc84.jpg_class1_region1_hint.png,"blurry, low quality, artifacts, noise, distorted, warped, unrealistic, oversaturated, cartoon, painting, text, watermark, logo"
012a9a4c7.jpg,1,1,"(690, 76, 732, 126)","(690, 76, 732, 126)","(712.0786516853933, 101.7752808988764)",1513,0.3648840449433603,0.9409203980099502,0.7204761904761905,1.2547970485273967,compact_blob,horizontal_stripe,0.5652973884344101,0.5,0.5573261559009552,0.7404977083206177,acceptable,"a solid compact defect spot on horizontal striped metal surface with directional texture (standard condition), steel defect class 1",/content/drive/MyDrive/data/Severstal/roi_patches/images/012a9a4c7.jpg_class1_region1.png,/content/drive/MyDrive/data/Severstal/roi_patches/masks/012a9a4c7.jpg_class1_region1.png,/content/drive/MyDrive/data/Severstal/controlnet_dataset_v4/hints/012a9a4c7.jpg_class1_region1_hint.png,"blurry, low quality, artifacts, noise, distorted, warped, unrealistic, oversaturated, cartoon, painting, text, watermark, logo"
1a33e152d.jpg,1,4,"(1436, 58, 1479, 114)","(1436, 58, 1479, 114)","(1458.2355631789594, 85.7913093196112)",1749,0.7042687819665155,0.964699393270822,0.7263289036544851,1.8388716359562929,compact_blob,smooth,0.9209708619117736,1.0,0.9216657638549804,0.7223556637763977,suitable,"a solid compact defect spot on smooth metal surface with uniform texture (typical condition), steel defect class 1",/content/drive/MyDrive/data/Severstal/roi_patches/images/1a33e152d.jpg_class1_region4.png,/content/drive/MyDrive/data/Severstal/roi_patches/masks/1a33e152d.jpg_class1_region4.png,/content/drive/MyDrive/data/Severstal/controlnet_dataset_v4/hints/1a33e152d.jpg_class1_region4_hint.png,"blurry, low quality, artifacts, noise, distorted, warped, unrealistic, oversaturated, cartoon, painting, text, watermark, logo"
6b634bbe9.jpg,1,2,"(1472, 54, 1503, 94)","(1472, 54, 1503, 94)","(1485.9056224899598, 75.63654618473896)",996,0.4417100582461886,0.9595375722543352,0.8032258064516129,1.3383512170736789,compact_blob,textured,0.606875897347927,0.7,0.5229196578264237,0.5,acceptable,"a solid compact defect spot on textured metal surface with grainy texture, steel defect class 1",/content/drive/MyDrive/data/Severstal/roi_patches/images/6b634bbe9.jpg_class1_region2.png,/content/drive/MyDrive/data/Severstal/roi_patches/masks/6b634bbe9.jpg_class1_region2.png,/content/drive/MyDrive/data/Severstal/controlnet_dataset_v4/hints/6b634bbe9.jpg_class1_region2_hint.png,"blurry, low quality, artifacts, noise, distorted, warped, unrealistic, oversaturated, cartoon, painting, text, watermark, logo"
0aafd7471.jpg,1,2,"(1468, 236, 1487, 255)","(1468, 236, 1487, 255)","(1478.517361111111, 245.67708333333334)",288,0.2415523663666107,0.9504950495049505,0.7977839335180056,1.1482519712628845,compact_blob,vertical_stripe,0.5833623224496842,0.5,0.5890401780605317,0.7832513451576233,acceptable,"a solid compact defect spot on vertical striped metal surface with directional texture (typical condition), steel defect class 1",/content/drive/MyDrive/data/Severstal/roi_patches/images/0aafd7471.jpg_class1_region2.png,/content/drive/MyDrive/data/Severstal/roi_patches/masks/0aafd7471.jpg_class1_region2.png,/content/drive/MyDrive/data/Severstal/controlnet_dataset_v4/hints/0aafd7471.jpg_class1_region2_hint.png,"blurry, low quality, artifacts, noise, distorted, warped, unrealistic, oversaturated, cartoon, painting, text, watermark, logo"
